bus_id,vm_pu,va_degree,p_mw,q_mvar
415,0.9963319969769667,-78.13670147261222,49.148352043041086,0.0
416,0.9938094014872488,-77.57969654307422,17.856268269228167,0.0
417,0.9943139377544831,-78.25485405948506,-0.11195243306428893,0.0
418,1.0,-72.81840355911736,-143.9847779920965,1.3320934772491455
419,0.9936278667970482,-52.888474418068775,147.0392446385813,0.0
420,0.9999999999999998,7.857692901877769,-5.511289949587081,8.216591358184814
421,0.99973560311821,2.9922416042726483,0.0,0.0
422,0.9999999999999999,-41.503440524519384,124.22580365220347,-50.1436847448349
423,1.0000000000000002,-44.890677060821425,89.49634171137586,-14.706313967704773
424,1.0,-40.454657132117774,85.67003662600473,-34.81589949131012
425,0.9999999999999999,-45.89521814730829,433.5427860874188,-59.750887989997864
426,0.9999999999999998,-43.02187383065458,125.5406310994149,-10.83896553516388
427,0.9940720627844984,-38.62695851737779,111.88006073773431,0.0
428,1.0000000000000004,-40.99317412790659,50.32348032596201,-20.17548966407776
429,0.9999999999999998,-42.77759240183122,497.01434279651585,-78.24196267127991
430,0.9983746294646342,-21.438149461505837,18.440065412454715,0.0
431,1.0,-30.718969283340883,-58.50751955281157,-1.2020831108093262
432,0.9999943089191929,-28.702389990200558,0.0,0.0
433,0.9995934695740627,-40.63986029502003,0.0,0.0
434,0.9857034770536788,-49.535779526437686,-0.10751562478981214,0.0
435,0.9936971058575905,-78.49125185228628,-0.210747999502928,0.0
436,0.9925658144314701,-78.34342696982755,68.07262367838848,0.0
437,0.9930983980481091,-77.59016697692518,30.857489259862632,0.0
438,0.9890692767337573,-76.90886855873546,35.98406555226393,0.0
439,0.9999999999999997,-77.73548553226804,-73.43650892750156,-11.81356430053711
440,0.9973772732385977,-78.43625908109931,-0.04464999989431817,0.0
441,0.997779314375077,-77.93179241233024,-1.1725089972169371,0.0
442,0.9947908474050953,-78.4618707383501,-0.017859999956272077,0.0
443,0.9999999999999997,-4.269353322057499,334.9097701043502,-95.72452235221863
444,0.9999999999999999,5.968933576361964,-73.05654751907423,9.883756399154663
445,1.0,-44.06672858976955,6.406428744689038,-22.704285144805908
446,0.9999999999999998,-39.0655237815146,-1500.728708398674,160.2693728208542
447,1.0,-46.05182871528949,366.12708493660466,-118.70667135715485
448,1.0000000000000002,-39.99877686140016,-184.98839007437346,21.813032627105713
449,1.0,-40.72899421657915,5.7116271820050315,-0.8431861400604248
450,0.9999999999999999,-44.80921302603659,299.2947199676928,-24.722052812576294
451,1.0,-38.755799488416635,3.8212486086194986,-23.133312106132507
452,1.0,-28.567687031184487,-123.38211570002022,12.731728434562683
453,1.0000000000000002,-38.44756215689826,-1102.9555603745903,100.75409972667694
454,0.9999999999999998,-40.820887462332614,102.7773255541033,-22.80100643634796
455,1.0002038979514927,-19.770434049156883,0.0,0.0
456,1.0,-28.610692745843433,-39.344529490008426,7.664708852767944
457,0.998823898467419,-78.41682923661415,-5.780388986291655,0.0
458,0.9999999999999999,-79.15503207983618,14.603906018812268,-37.106823801994324
459,0.9969007619882626,-78.74169396697654,-0.4639134988974547,0.0
460,0.9999999999999999,-1.486820368014854,-32.72608430928085,1.7108982801437378
461,0.9999999999999996,2.079392338020881,-59.416352939631906,0.5978420972824097
462,0.9999999999999998,-46.60894169301339,216.58808583671635,-42.57826113700867
463,1.0,-43.396074742555385,299.3741188793065,-76.17127060890198
464,0.9999999999999999,-39.574581666402494,-434.77347953873686,27.585801482200623
465,0.9968142148065658,-45.488464962826676,151.85936222019518,0.0
466,0.9983338273978657,-47.92882842891374,264.3592570894398,0.0
467,0.9999999999999998,-29.009657794438922,14.163546414769371,-2.8801387548446655
468,0.9999999999999999,-42.14694528806723,378.84046635026607,-69.85865044593811
469,1.0015710327937524,-18.943618061132316,0.0,0.0
470,1.0001741418726111,-19.77898201613154,2.944212124675687,0.0
471,0.9965397463528584,-79.77269460708003,49.083230213022034,0.0
472,0.9983401626949591,-79.44628332983207,-0.1294849996920675,0.0
473,0.9989932157864815,-79.33156882869895,-0.29617833263182547,0.0
474,0.9999999999999998,-3.4131126135285332,-41.636371370936104,-6.683716416358948
475,1.0,-45.77995906839966,-277.1220626390277,24.542515516281128
476,0.9999999999999999,-47.85528345961267,997.4636737469118,-160.64130651950836
477,0.9993582485399531,-44.34855422566851,108.99625259474124,0.0
478,0.995046810115888,-44.357405350219906,521.6835299518498,0.0
479,0.9999999999999998,-40.7549797108272,-1058.4907695283327,34.67809307575226
480,0.9999999999999998,-43.19429201604277,137.9785342964533,-25.805044770240784
481,1.0,-17.510249570997704,3.8380508755071787,-6.892403483390808
482,0.9941248388396794,-80.44921093354938,45.01058114476473,0.0
483,0.9971596063934541,-79.59248506438036,-6.640943317586789,0.0
484,0.9969962351226836,-79.6402606666749,-4.450116656116734,0.0
485,0.998361527236907,-79.44013056653743,-0.5277629987467662,0.0
486,1.0000000000000002,-11.293840403429266,29.323386362826568,-23.774487018585205
487,0.9999999999999999,-45.63002292732248,-248.39228323152201,13.040463209152222
488,0.9999999999999998,-13.88542094244133,-61.95345618107967,10.699865698814392
489,0.9999999999999999,-18.023402824160858,-26.48096555864322,4.923351049423218
490,1.0,-19.010207526622423,190.54500259760243,-48.83822786808014
491,1.0,-11.042621646007081,-77.02998833873426,12.855153799057007
492,1.0,-14.965169041229043,5.710698734495963,-6.697097063064575
493,0.9999999999999999,-19.167158103253136,31.745827924059995,-6.658185839653015
494,0.9965434412800279,-72.94804628026208,0.0,0.0
495,0.9965434412800279,-72.94804628026208,0.0,0.0
496,0.9965434412800279,-72.94804628026208,0.0,0.0
497,,,0.0,0.0
498,,,0.0,0.0
499,,,0.0,0.0
